date,dayofweek,quarter,month,dayofyear,dayofmonth,weekofyear,deaths_half_year_lag,deaths_1_year_lag,deaths_1_andhalf_year_lag,deaths_2_years_lag,deaths_half_year_lag_mean,deaths_1_year_lag_mean,deaths_1_andhalf_year_lag_mean,deaths_2_years_lag_mean,deaths_half_year_lag_std,deaths_1_year_lag_std,deaths_1_andhalf_year_lag_std,deaths_2_years_lag_std,deaths_half_year_lag_max,deaths_1_year_lag_max,deaths_1_andhalf_year_lag_max,deaths_2_years_lag_max,deaths_half_year_lag_min,deaths_1_year_lag_min,deaths_1_andhalf_year_lag_min,deaths_2_years_lag_min,covid_19_deaths,administered_5plus,distributed_novavax,series_complete_moderna_65plus,administered_dose1_recip_18plus,additional_doses_12plus,administered_dose1_recip_65plus,administered_dose1_recip_12plus,administered_dose1_recip_18plus_pop_pct,second_booster_65plus,series_complete_janssen_5plus,admin_per_100k_18plus,series_complete_65plus_pop_pct,series_complete_pfizer_65plus,second_booster_janssen,admin_per_100k_65plus,year,series_complete_moderna_5plus,distributed_moderna,admin_bivalent_mod,administered_65plus,admin_per_100k,administered_12plus,series_complete_moderna,series_complete_12plus,recip_administered,bivalent_booster_5plus,bivalent_booster_65plus,season_Winter,series_complete_65plus,mmwr_week,additional_doses_50plus,distributed_janssen,additional_doses_5plus,month_cos,series_complete_unk_manuf_12plus,additional_doses,admin_bivalent_pfr,series_complete_18plus_pop_pct,administered,season_Spring,distributed,distributed_per_100k_18plus,series_complete_pop_pct,administered_pfizer,administered_bivalent,series_complete_janssen_65plus,administered_janssen,series_complete_12plus_pop_pct,bivalent_booster_12plus,administered_unk_manuf,series_complete_pfizer_5plus,additional_doses_vax_pct,additional_doses_50plus_vax_pct,administered_dose1_recip_65plus_pop_pct,administered_moderna,region_West,dist_bivalent_pfr,administered_dose1_recip_5plus,series_complete_unk_manuf,distributed_per_100k_12plus,second_booster_moderna,second_booster_pfizer,region_East,dist_per_100k,admin_per_100k_12plus
2021-07-03,5,3,7,184,3,26,662.0,66.0,0.0,,148.30769230769232,212.75,176.98717948717947,,149.48304766247415,209.66601592841434,189.0915049284267,,556.0,741.0,741.0,,32.0,32.0,0.0,,32.0,0.0,,427906.0,2870620.0,,894063.0,2999112.0,55.6,,,103791.0,79.1,404544.0,,162673.0,2021,,2661340.0,,1766212.0,82997.0,5587248.0,1031666.0,2686678.0,5558846.0,,,0,859001.0,26,0.0,427500.0,,-0.8660254037844388,5445.0,,,50.2,5587519.0,0,6681520.0,129380.0,39.9,3169059.0,,23633.0,195732.0,47.1,,16680.0,,0.0,0.0,82.3,2206048.0,0,,0.0,5445.0,117116.0,,,0,99247.0,97935.0
2021-07-03,5,3,7,184,3,26,464.0,42.0,,,127.46153846153847,199.8653846153846,147.52564102564102,,125.65738522481858,174.01758180793266,162.14837876647655,,453.0,590.0,590.0,,33.0,33.0,0.0,,85.0,0.0,,355234.0,2647076.0,,852532.0,2754542.0,55.5,,,103201.0,73.0,387556.0,,153926.0,2021,,2507220.0,,1634755.0,83285.0,5111260.0,892342.0,2397508.0,5016030.0,,,0,775117.0,26,0.0,311400.0,,-0.8660254037844388,89.0,,,48.7,5111580.0,0,6119775.0,128382.0,39.1,2994572.0,,32287.0,169144.0,45.8,,450.0,,0.0,0.0,80.3,1947414.0,0,,0.0,89.0,116885.0,,,0,99712.0,97623.0
2021-07-03,5,3,7,184,3,26,260.0,86.0,,,104.42307692307692,128.26923076923077,,,102.46684266704929,89.35896224067294,,,349.0,349.0,,,24.0,24.0,,,25.0,0.0,,265544.0,1724514.0,,579185.0,1770416.0,48.4,,,91571.0,74.5,267761.0,,153511.0,2021,,1786880.0,,1137549.0,71836.0,3339334.0,708057.0,1607760.0,3273378.0,,,0,552124.0,26,0.0,238100.0,,-0.8660254037844388,571.0,,,44.3,3339493.0,0,4053370.0,113821.0,34.6,1685012.0,,18694.0,123673.0,41.0,,1178.0,,0.0,0.0,78.2,1529630.0,0,,0.0,571.0,103315.0,,,0,87192.0,85115.0
2021-07-03,5,3,7,184,3,26,329.0,35.0,,,88.07692307692308,145.34615384615384,,,86.99237809230083,160.63231484714507,,,310.0,565.0,,,12.0,12.0,,,19.0,0.0,,429923.0,2975270.0,,916314.0,3122183.0,65.3,,,123895.0,86.9,429322.0,,179618.0,2021,,2607220.0,,1827156.0,101444.0,5906138.0,1140567.0,2879327.0,5864920.0,,,0,883552.0,26,0.0,318700.0,,-0.8660254037844388,289.0,,,60.7,5906485.0,0,6111245.0,134141.0,49.5,3231759.0,,24184.0,235261.0,57.6,,643.0,,0.0,0.0,90.1,2438822.0,0,,0.0,289.0,122230.0,,,0,104960.0,118128.0
2021-07-03,5,3,7,184,3,26,78.0,0.0,,,47.19230769230769,30.384615384615383,,,36.08880073459825,33.37437895208547,,,119.0,119.0,,,10.0,0.0,,,11.0,0.0,,76711.0,490427.0,,170074.0,510108.0,58.4,,,107772.0,76.9,74021.0,,155835.0,2021,,493060.0,,321702.0,87956.0,939932.0,197881.0,458039.0,939728.0,,,0,158664.0,26,0.0,69600.0,,-0.8660254037844388,209.0,,,52.8,940056.0,0,1109635.0,132070.0,42.9,479041.0,,7819.0,37947.0,49.9,,596.0,,0.0,0.0,82.4,422472.0,1,,0.0,209.0,120928.0,,,0,103823.0,102434.0
2021-07-03,5,3,7,184,3,26,1510.0,139.0,,,379.2307692307692,412.0769230769231,367.29487179487177,,340.1327161791182,444.6623678902882,419.473885352641,,1274.0,1583.0,1583.0,,38.0,38.0,0.0,,38.0,0.0,,924772.0,7664736.0,,2423721.0,8027354.0,75.4,,,130509.0,81.6,953541.0,,180987.0,2021,,6635240.0,,4331675.0,108374.0,13870264.0,2503367.0,6344393.0,13907698.0,,,0,1952747.0,26,0.0,1060700.0,,-0.8660254037844388,324.0,,,60.1,13873980.0,0,15640825.0,153833.0,49.6,7581672.0,,74274.0,534158.0,57.3,,429.0,,0.0,0.0,99.9,5757721.0,0,,0.0,324.0,141143.0,,,1,122175.0,125166.0
2021-07-03,5,3,7,184,3,26,174.0,0.0,,,60.53846153846154,56.51923076923077,,,59.63906824840964,55.83325679290583,,,213.0,213.0,,,10.0,10.0,,,10.0,0.0,,129767.0,747889.0,,279581.0,781383.0,52.2,,,94941.0,68.9,117493.0,,143276.0,2021,,853940.0,,525837.0,79102.0,1416733.0,299057.0,666272.0,1415601.0,,,0,253053.0,26,0.0,110200.0,,-0.8660254037844388,195.0,,,44.9,1417620.0,0,1889805.0,131916.0,37.2,728660.0,,5705.0,34097.0,42.8,,298.0,,0.0,0.0,76.2,654565.0,0,,0.0,195.0,121310.0,,,0,105449.0,90942.0
2021-07-03,5,3,7,184,3,26,1196.0,114.0,,,623.2692307692307,446.2307692307692,,,476.8802413765794,452.08938103704156,,,1473.0,1473.0,,,54.0,41.0,,,54.0,0.0,,1251644.0,11129137.0,,2823841.0,11668248.0,72.1,,,135007.0,79.0,1193316.0,,162778.0,2021,,9827740.0,,5365402.0,112013.0,21788846.0,4043410.0,10507704.0,21721844.0,,,0,2602461.0,26,0.0,1253900.0,,-0.8660254037844388,1068.0,,,65.4,21790497.0,0,23946375.0,155241.0,54.0,12111655.0,,156951.0,945307.0,62.6,,5087.0,,0.0,0.0,85.7,8728448.0,0,,0.0,1082.0,142766.0,,,1,123095.0,129903.0
2021-07-03,5,3,7,184,3,26,369.0,129.0,,,161.69230769230768,174.6346153846154,128.3846153846154,,166.36700856378212,129.06830975186008,125.66480158597459,,519.0,519.0,519.0,,17.0,17.0,0.0,,20.0,0.0,,304099.0,2200211.0,,793684.0,2275519.0,54.5,,,100394.0,76.1,384063.0,,158919.0,2021,,2289520.0,,1489110.0,81381.0,4182592.0,761903.0,1989215.0,4172234.0,,,0,712822.0,26,0.0,313300.0,,-0.8660254037844388,221.0,,,47.9,4190059.0,0,5291285.0,131052.0,38.7,2344291.0,,24509.0,147645.0,45.0,,1086.0,,0.0,0.0,84.7,1697037.0,0,,0.0,221.0,119713.0,,,0,102769.0,94629.0
2021-07-03,5,3,7,184,3,26,1238.0,107.0,,,301.5769230769231,390.9230769230769,,,311.16505884522707,409.2616903910253,,,1122.0,1477.0,,,44.0,44.0,,,44.0,0.0,,747574.0,5392598.0,,1712126.0,5634980.0,59.2,,,112391.0,79.8,805331.0,,163199.0,2021,,5183020.0,,3339575.0,91410.0,10684734.0,2048913.0,5227459.0,10559094.0,,,0,1632717.0,26,0.0,655500.0,,-0.8660254037844388,3969.0,,,55.2,10684968.0,0,12390715.0,135996.0,44.7,5861517.0,,77736.0,429239.0,52.3,,12995.0,,0.0,0.0,83.7,4381217.0,0,,0.0,3969.0,123898.0,,,0,106002.0,106840.0
2021-07-03,5,3,7,184,3,26,361.0,97.0,,,144.42307692307693,114.8076923076923,,,136.48887810423903,119.63785853386942,,,396.0,396.0,,,16.0,16.0,,,16.0,0.0,,458516.0,4551461.0,,1124721.0,4834653.0,82.2,,,149899.0,86.1,483512.0,,176728.0,2021,,3895520.0,,2066533.0,128209.0,8810034.0,1628717.0,4233393.0,8832394.0,,,0,1006248.0,26,0.0,444700.0,,-0.8660254037844388,60.0,,,72.4,8836836.0,0,9744840.0,175909.0,61.6,5012814.0,,64201.0,289840.0,70.4,,210.0,,0.0,0.0,96.2,3533972.0,0,,0.0,60.0,161962.0,,,1,141383.0,146425.0
2021-07-03,5,3,7,184,3,26,298.0,91.0,,,97.88461538461539,127.17307692307692,,,102.1932784181335,89.37247923857139,,,343.0,343.0,,,18.0,18.0,,,18.0,0.0,,173333.0,1052145.0,,371643.0,1076963.0,46.2,,,82133.0,67.3,140241.0,,139838.0,2021,,1178000.0,,680582.0,64160.0,1909421.0,399631.0,885759.0,1914275.0,,,0,327770.0,26,0.0,164600.0,,-0.8660254037844388,42.0,,,38.3,1909507.0,0,2660215.0,116801.0,29.8,969934.0,,14182.0,56286.0,35.1,,968.0,,0.0,0.0,76.4,882319.0,0,,0.0,42.0,105504.0,,,0,89384.0,75728.0
2021-07-03,5,3,7,184,3,26,281.0,44.0,,,71.84615384615384,120.67307692307692,99.78205128205128,,54.02495150035232,127.91828291558795,114.65256918931917,,239.0,482.0,482.0,,12.0,12.0,0.0,,12.0,0.0,,334560.0,3029496.0,,841141.0,3201742.0,69.9,,,127499.0,86.0,411802.0,,171329.0,2021,,2607080.0,,1576885.0,104035.0,5848767.0,1088636.0,2913079.0,5898820.0,,,0,791103.0,26,0.0,349300.0,,-0.8660254037844388,165.0,,,63.8,5867176.0,0,6522150.0,150402.0,51.8,3302402.0,,44701.0,260399.0,61.0,,516.0,,0.0,0.0,91.4,2303859.0,0,,0.0,165.0,136501.0,,,0,115649.0,122408.0
2021-07-03,5,3,7,184,3,26,188.0,44.0,,,80.03846153846153,87.09615384615384,74.75641025641026,,49.75337638330142,56.769316351658574,56.98306558592441,,218.0,224.0,224.0,,36.0,31.0,0.0,,47.0,0.0,,473683.0,4405330.0,,1100429.0,4663138.0,74.0,,,136097.0,85.4,506734.0,,174174.0,2021,,3786400.0,,2107021.0,112461.0,8562992.0,1604907.0,4150331.0,8557085.0,,,0,1033590.0,26,0.0,495000.0,,-0.8660254037844388,1598.0,,,66.4,8563778.0,0,9381235.0,157619.0,54.5,4782905.0,,52228.0,348914.0,63.8,,5255.0,,0.0,0.0,91.0,3426704.0,1,,0.0,1598.0,144306.0,,,0,123196.0,131720.0
2021-07-03,5,3,7,184,3,26,883.0,388.0,,,254.84615384615384,271.0769230769231,,,327.4747858761273,290.3165848810805,,,996.0,996.0,,,35.0,35.0,,,41.0,0.0,,460962.0,3435976.0,,1096718.0,3607109.0,60.9,,,109989.0,71.2,432265.0,,158666.0,2021,,3366660.0,,2076357.0,89255.0,6496110.0,1203060.0,2928980.0,6383901.0,,,0,932216.0,26,0.0,431000.0,,-0.8660254037844388,1968.0,,,49.9,6496635.0,0,8111060.0,143852.0,40.2,3490041.0,,37834.0,217647.0,47.2,,6087.0,,0.0,0.0,83.8,2782860.0,1,,0.0,1968.0,130696.0,,,0,111435.0,104674.0
2021-07-03,5,3,7,184,3,26,4720.0,646.0,,,1188.8846153846155,1132.9615384615386,,,1646.3140970525176,1395.7039121018508,,,5267.0,5267.0,,,88.0,88.0,,,98.0,0.0,,2245255.0,22811096.0,,5438098.0,24166521.0,74.5,,,131135.0,75.1,1982290.0,,167129.0,2021,,20031280.0,,9757199.0,107926.0,42523010.0,7646219.0,19633819.0,42641959.0,,,0,4383912.0,26,0.0,2615800.0,,-0.8660254037844388,2011.0,,,60.8,42644084.0,0,49139975.0,160496.0,49.8,23767831.0,,155614.0,1550221.0,58.4,,6823.0,,0.0,0.0,93.1,17319209.0,1,,0.0,2015.0,146049.0,,,0,124367.0,126383.0
2021-07-03,5,3,7,184,3,26,687.0,151.0,,,290.65384615384613,298.2692307692308,,,312.4276482397412,236.1504269162561,,,992.0,992.0,,,40.0,40.0,,,41.0,0.0,,597869.0,4403260.0,,1228516.0,4596473.0,54.3,,,99979.0,71.0,451868.0,,156648.0,2021,,4733680.0,,2376275.0,79330.0,8421019.0,1613519.0,3884264.0,8427442.0,,,0,1076978.0,26,0.0,599200.0,,-0.8660254037844388,461.0,,,46.4,8422803.0,0,11184635.0,137851.0,36.6,4620360.0,,27040.0,220458.0,43.2,,775.0,,0.0,0.0,81.0,3581210.0,0,,0.0,461.0,124438.0,,,0,105342.0,93691.0
2021-07-03,5,3,7,184,3,26,2014.0,816.0,,,851.8461538461538,1006.1538461538462,,,839.416639925976,701.400933835219,,,2561.0,2561.0,,,166.0,166.0,,,186.0,0.0,,1091682.0,13204657.0,,3105336.0,13958651.0,61.1,,,112849.0,74.0,1444329.0,,158786.0,2021,,12840400.0,,5929433.0,88586.0,25681317.0,4715688.0,11929701.0,24987807.0,,,0,2762279.0,26,0.0,1894600.0,,-0.8660254037844388,668.0,,,52.4,25686380.0,0,31844105.0,147453.0,41.2,14160317.0,,226113.0,1000782.0,49.5,,861.0,,0.0,0.0,83.2,10524420.0,0,,0.0,668.0,132127.0,,,0,109823.0,106557.0
2021-07-03,5,3,7,184,3,26,288.0,43.0,,,88.42307692307692,102.86538461538461,75.55128205128206,,91.12680092131967,88.99482885310961,83.0866622262168,,300.0,300.0,300.0,,16.0,16.0,0.0,,38.0,0.0,,172637.0,1466896.0,,405974.0,1529405.0,61.4,,,111885.0,73.0,168670.0,,154568.0,2021,,1231740.0,,766613.0,90128.0,2776061.0,497397.0,1291792.0,2744140.0,,,0,362149.0,26,0.0,184300.0,,-0.8660254037844388,12.0,,,52.4,2776098.0,0,3076270.0,128848.0,41.9,1560611.0,,20836.0,123580.0,49.3,,13.0,,0.0,0.0,81.9,1091894.0,1,,0.0,12.0,117334.0,,,0,99874.0,105884.0
2021-07-10,5,3,7,191,10,27,646.0,111.0,0.0,,195.84615384615384,304.75,290.64102564102564,,134.0282633798388,292.0953292549352,286.9660360173409,,568.0,1039.0,1039.0,,45.0,45.0,0.0,,45.0,0.0,,698373.0,7123520.0,,1842716.0,7575702.0,72.3,,,125185.0,74.3,750899.0,,162354.0,2021,,5814920.0,,3317278.0,103510.0,13076641.0,2226562.0,5909643.0,13254716.0,,,0,1517816.0,27,0.0,850700.0,,-0.8660254037844388,3642.0,,,57.0,13116613.0,0,14688115.0,149058.0,46.7,7485426.0,,66618.0,461930.0,54.5,,10928.0,,0.0,0.0,90.2,5158329.0,0,,0.0,3642.0,135527.0,,,0,115912.0,120658.0
2021-07-10,5,3,7,191,10,27,263.0,47.0,,,73.53846153846153,113.38461538461539,80.41025641025641,,83.68523442960803,86.98684909533996,85.47186609311801,,305.0,305.0,305.0,,15.0,15.0,0.0,,61.0,0.0,,199612.0,1233064.0,,407354.0,1279181.0,53.2,,,94110.0,65.8,133303.0,,141950.0,2021,,1291780.0,,743653.0,75009.0,2258746.0,475442.0,1042786.0,2270240.0,,,0,344945.0,27,0.0,178900.0,,-0.8660254037844388,160.0,,,43.6,2263629.0,0,2852450.0,123075.0,34.6,1133071.0,,11937.0,78395.0,40.8,,630.0,,0.0,0.0,77.8,1051533.0,0,,0.0,161.0,111544.0,,,0,94521.0,88327.0
2021-07-10,5,3,7,191,10,27,1070.0,785.0,,,488.2307692307692,597.2115384615385,459.7307692307692,,331.90665045368513,373.2774994946242,377.0660031470229,,1242.0,1514.0,1514.0,,161.0,161.0,0.0,,223.0,0.0,,1751244.0,11244106.0,,4052718.0,11660394.0,65.2,,,119505.0,78.7,1600242.0,,175332.0,2021,,10155600.0,,7885258.0,99373.0,21334797.0,3784740.0,9989220.0,21055334.0,,,0,3540518.0,27,0.0,1694500.0,,-0.8660254037844388,16330.0,,,56.2,21342987.0,0,25002265.0,144959.0,46.5,11723516.0,,177954.0,1032333.0,53.4,,50571.0,,0.0,0.0,90.1,8536567.0,0,,0.0,16330.0,133730.0,,,0,116410.0,114114.0
2021-07-10,5,3,7,191,10,27,211.0,28.0,0.0,,70.73076923076923,105.88461538461539,92.08974358974359,,36.703741163328615,111.5594721980347,102.46243352102411,,165.0,448.0,448.0,,26.0,19.0,0.0,,55.0,0.0,,332243.0,3156726.0,,738103.0,3352334.0,70.2,,,130681.0,79.7,318487.0,,168267.0,2021,,2899920.0,,1417503.0,108616.0,6235296.0,1216000.0,3015872.0,6233261.0,,,0,671258.0,27,0.0,340300.0,,-0.8660254037844388,1019.0,,,63.5,6254937.0,0,7043695.0,156554.0,52.5,3427206.0,,20199.0,223504.0,61.1,,3295.0,,0.0,0.0,87.6,2600932.0,1,,0.0,1019.0,142699.0,,,0,122313.0,126321.0
2021-07-10,5,3,7,191,10,27,556.0,82.0,0.0,,128.3846153846154,211.90384615384616,177.47435897435898,,125.58091476751606,210.2918848830409,188.67808937956042,,488.0,741.0,741.0,,32.0,32.0,0.0,,38.0,0.0,,435712.0,2929730.0,,901523.0,3064969.0,56.7,,,108585.0,80.8,413649.0,,166733.0,2021,,2683920.0,,1810292.0,86986.0,5855788.0,1089497.0,2876927.0,5822894.0,,,0,877625.0,27,0.0,427500.0,,-0.8660254037844388,5752.0,,,53.6,5856095.0,0,6704100.0,129818.0,42.7,3323265.0,,25246.0,217354.0,50.4,,17553.0,,0.0,0.0,83.0,2297923.0,0,,0.0,5752.0,117512.0,,,0,99582.0,102642.0
2021-07-10,5,3,7,191,10,27,199.0,11.0,,,53.30769230769231,56.51923076923077,,,53.232899023644585,55.83325679290583,,,213.0,213.0,,,10.0,10.0,,,11.0,0.0,,130083.0,752094.0,,280523.0,786449.0,52.5,,,95453.0,69.2,117888.0,,143679.0,2021,,863660.0,,527317.0,79626.0,1426126.0,300541.0,671701.0,1425586.0,,,0,253867.0,27,0.0,110200.0,,-0.8660254037844388,204.0,,,45.2,1427021.0,0,1899525.0,132595.0,37.5,734786.0,,5805.0,34626.0,43.1,,313.0,,0.0,0.0,76.4,657296.0,0,,0.0,204.0,121933.0,,,0,105992.0,91545.0
2021-07-10,5,3,7,191,10,27,812.0,130.0,,,244.07692307692307,278.90384615384613,,,262.2022003076134,226.9084863141695,,,904.0,904.0,,,41.0,41.0,,,41.0,0.0,,645801.0,4902144.0,,1459970.0,5140107.0,59.9,,,109081.0,76.3,650320.0,,160210.0,2021,,4854100.0,,2805432.0,89259.0,9347858.0,1684443.0,4424791.0,9269598.0,,,0,1336382.0,27,0.0,646500.0,,-0.8660254037844388,44.0,,,51.9,9361521.0,0,11717590.0,143118.0,42.2,5288487.0,,40233.0,348001.0,49.2,,438.0,,0.0,0.0,83.4,3724595.0,0,,0.0,44.0,130405.0,,,0,111723.0,104032.0
2021-07-10,5,3,7,191,10,27,89.0,0.0,,,44.15384615384615,30.576923076923077,,,35.75213818242743,33.22433914941779,,,119.0,119.0,,,10.0,0.0,,,10.0,0.0,,76955.0,493038.0,,170575.0,513288.0,58.7,,,108399.0,77.1,74197.0,,156344.0,2021,,496220.0,,322751.0,88598.0,946787.0,198960.0,461911.0,946429.0,,,0,159207.0,27,0.0,69600.0,,-0.8660254037844388,225.0,,,53.1,946916.0,0,1112795.0,132446.0,43.2,483179.0,,7930.0,38565.0,50.3,,641.0,,0.0,0.0,82.6,424531.0,1,,0.0,225.0,121273.0,,,0,104118.0,103181.0
2021-07-10,5,3,7,191,10,27,5267.0,739.0,,,991.0769230769231,1121.1346153846155,,,1431.7036263997356,1401.7005362373538,,,5077.0,5267.0,,,88.0,88.0,,,124.0,0.0,,2261860.0,23049701.0,,5475280.0,24454110.0,75.3,,,132629.0,75.6,1994214.0,,168312.0,2021,,20124540.0,,9826264.0,109368.0,43087007.0,7729190.0,19916951.0,43213176.0,,,0,4414827.0,27,0.0,2615800.0,,-0.8660254037844388,2133.0,,,61.5,43213547.0,0,49234405.0,160804.0,50.5,24147682.0,,157967.0,1576393.0,59.2,,7148.0,,0.0,0.0,93.8,17482324.0,1,,0.0,2137.0,146329.0,,,0,124606.0,128059.0
2021-07-10,5,3,7,191,10,27,2546.0,1276.0,,,760.6923076923077,985.0,723.7435897435897,,774.2372643695613,709.642218608344,705.9518661325552,,2561.0,2561.0,2561.0,,166.0,166.0,0.0,,176.0,0.0,,1090199.0,13323953.0,,3112783.0,14119097.0,61.7,,,114014.0,74.2,1454256.0,,159440.0,2021,,12921400.0,,5953839.0,89727.0,26012004.0,4762776.0,12107437.0,25312752.0,,,0,2771947.0,27,0.0,1894600.0,,-0.8660254037844388,682.0,,,53.0,26017134.0,0,31925105.0,147828.0,41.8,14388784.0,,227335.0,1017951.0,50.2,,876.0,,0.0,0.0,83.4,10609523.0,0,,0.0,682.0,132463.0,,,0,110102.0,107929.0
2021-07-10,5,3,7,191,10,27,322.0,120.0,,,93.0,126.4423076923077,,,93.3942182364625,90.49524166052922,,,349.0,349.0,,,24.0,24.0,,,25.0,0.0,,267892.0,1758768.0,,590030.0,1807743.0,49.4,,,93616.0,76.0,276460.0,,156683.0,2021,,1808060.0,,1161054.0,73549.0,3418930.0,718635.0,1649213.0,3350947.0,,,0,563476.0,27,0.0,238100.0,,-0.8660254037844388,578.0,,,45.3,3419127.0,0,4074550.0,114416.0,35.5,1742504.0,,18996.0,126627.0,42.0,,1194.0,,0.0,0.0,79.6,1548802.0,0,,0.0,578.0,103855.0,,,0,87647.0,87144.0
2021-07-10,5,3,7,191,10,27,548.0,135.0,,,141.42307692307693,185.71153846153845,,,172.6970001075694,155.75336669492063,,,596.0,596.0,,,22.0,22.0,,,37.0,0.0,,307535.0,1927596.0,,672928.0,1978632.0,50.5,,,86920.0,68.5,243256.0,,141276.0,2021,,2227400.0,,1200618.0,69268.0,3396025.0,721313.0,1619612.0,3494241.0,,,0,581819.0,27,0.0,281300.0,,-0.8660254037844388,125.0,,,41.7,3396338.0,0,4845190.0,127008.0,33.0,1708556.0,,30949.0,113547.0,38.7,,4.0,,0.0,0.0,79.2,1574231.0,0,,0.0,125.0,115723.0,,,0,98817.0,81111.0
2021-07-10,5,3,7,191,10,27,453.0,43.0,0.0,,114.11538461538461,201.07692307692307,148.8846153846154,,106.69557701163693,173.1210441500449,161.338072154323,,434.0,590.0,590.0,,33.0,33.0,0.0,,106.0,0.0,,356358.0,2675196.0,,856241.0,2788817.0,56.1,,,104118.0,73.2,388563.0,,154459.0,2021,,2528880.0,,1640416.0,84173.0,5165728.0,899316.0,2420843.0,5070921.0,,,0,777685.0,27,0.0,311400.0,,-0.8660254037844388,94.0,,,49.1,5166052.0,0,6141435.0,128837.0,39.4,3029853.0,,32722.0,172047.0,46.2,,457.0,,0.0,0.0,80.6,1963695.0,0,,0.0,94.0,117299.0,,,0,100065.0,98663.0
2021-07-10,5,3,7,191,10,27,239.0,32.0,0.0,,63.19230769230769,120.32692307692308,99.96153846153847,,43.09340481398024,128.18701429350855,114.50519665037066,,215.0,482.0,482.0,,12.0,12.0,0.0,,14.0,0.0,,335517.0,3045770.0,,843067.0,3222525.0,70.2,,,128379.0,86.2,412778.0,,171779.0,2021,,2620380.0,,1581022.0,104943.0,5899115.0,1096502.0,2943915.0,5949691.0,,,0,793317.0,27,0.0,349300.0,,-0.8660254037844388,192.0,,,64.3,5918375.0,0,6535450.0,150709.0,52.3,3338087.0,,44978.0,262749.0,61.6,,587.0,,0.0,0.0,91.6,2316952.0,0,,0.0,192.0,136780.0,,,0,115884.0,123462.0
2021-07-10,5,3,7,191,10,27,310.0,24.0,,,76.73076923076923,145.17307692307693,,,75.3485541691716,160.7704149393124,,,279.0,565.0,,,12.0,12.0,,,15.0,0.0,,431631.0,2994612.0,,918466.0,3146763.0,65.7,,,125275.0,87.2,431180.0,,180269.0,2021,,2622820.0,,1833772.0,102773.0,5983538.0,1156904.0,2931738.0,5941221.0,,,0,887472.0,27,0.0,318700.0,,-0.8660254037844388,293.0,,,61.7,5983890.0,0,6126845.0,134483.0,50.4,3282259.0,,24538.0,238630.0,58.6,,657.0,,0.0,0.0,90.3,2462344.0,0,,0.0,293.0,122542.0,,,0,105228.0,119676.0
2021-07-10,5,3,7,191,10,27,250.0,12.0,,,58.0,91.71153846153847,,,70.03484846845892,96.04540113893879,,,258.0,330.0,,,11.0,11.0,,,23.0,0.0,,183857.0,1381807.0,,437367.0,1443763.0,62.4,,,108919.0,79.4,178951.0,,164940.0,2021,,1361660.0,,784267.0,86130.0,2509107.0,517678.0,1233764.0,2614764.0,,,0,377580.0,27,0.0,173500.0,,-0.8660254037844388,267.0,,,53.8,2509231.0,0,3089115.0,139585.0,42.3,1325516.0,,14631.0,83712.0,50.3,,729.0,,0.0,0.0,92.0,1099274.0,0,,0.0,267.0,125999.0,,,0,106034.0,102342.0
2021-07-10,5,3,7,191,10,27,494.0,37.0,,,111.15384615384616,159.25,,,135.15404316784395,155.6165315831219,,,472.0,494.0,,,14.0,14.0,,,33.0,0.0,,244824.0,1722712.0,,535470.0,1789595.0,57.3,,,105915.0,75.0,215240.0,,158459.0,2021,,1773760.0,,1006422.0,83365.0,3298534.0,658982.0,1535102.0,3245507.0,,,0,476626.0,27,0.0,222300.0,,-0.8660254037844388,38.0,,,49.5,3298719.0,0,4026790.0,134015.0,38.8,1734600.0,,16550.0,97709.0,46.2,,76.0,,0.0,0.0,84.3,1466334.0,0,,0.0,38.0,121098.0,,,0,101764.0,99197.0
2021-07-10,5,3,7,191,10,27,101.0,13.0,,,34.57692307692308,46.15384615384615,,,31.833533359554146,38.708759010496976,,,114.0,137.0,,,10.0,10.0,,,25.0,0.0,,98991.0,1471231.0,,321443.0,1576092.0,64.7,,,118398.0,61.6,113061.0,,166133.0,2021,,1379700.0,,607835.0,89703.0,2875303.0,458758.0,1210259.0,2850728.0,,,0,225433.0,27,0.0,172400.0,,-0.8660254037844388,2.0,,,49.9,2875844.0,0,3229880.0,141987.0,37.8,1583971.0,,13381.0,125068.0,46.7,,0.0,,0.0,0.0,87.9,1166805.0,1,,0.0,2.0,124597.0,,,0,100746.0,110919.0
2021-07-10,5,3,7,191,10,27,231.0,20.0,,,58.65384615384615,104.17307692307692,,,58.112265354358556,111.73861676529478,,,214.0,424.0,,,10.0,10.0,,,12.0,0.0,,251696.0,1556015.0,,489925.0,1630612.0,64.1,,,120244.0,85.8,210867.0,,173322.0,2021,,1452440.0,,958393.0,96900.0,3057247.0,627563.0,1527247.0,3053476.0,,,0,474193.0,27,0.0,188700.0,,-0.8660254037844388,91.0,,,60.4,3057278.0,0,3464195.0,142663.0,48.4,1636166.0,,11570.0,127365.0,57.1,,128.0,,0.0,0.0,88.6,1293619.0,0,,0.0,91.0,129441.0,,,0,109798.0,114235.0
