date,daily_deaths
2020-11-17,321.0
2020-11-18,73.0
2020-11-19,56.0
2020-11-20,57.0
2020-11-21,-252.0
2020-11-22,-240.0
2020-11-23,58.0
2020-11-24,612.0
2020-11-25,-163.0
2020-11-26,-439.0
2020-11-27,246.0
2020-11-28,-71.0
2020-11-29,-320.0
2020-11-30,225.0
2020-12-01,575.0
2020-12-02,79.0
2020-12-03,-111.0
2020-12-04,-50.0
2020-12-05,-85.0
2020-12-06,-530.0
2020-12-07,199.0
2020-12-08,579.0
2020-12-09,-124.0
2020-12-10,83.0
2020-12-11,-106.0
2020-12-12,-160.0
2020-12-13,-481.0
2020-12-14,214.0
2020-12-15,409.0
2020-12-16,114.0
2020-12-17,-96.0
2020-12-18,-135.0
2020-12-19,-17.0
2020-12-20,-430.0
2020-12-21,169.0
2020-12-22,498.0
2020-12-23,-216.0
2020-12-24,-191.0
2020-12-25,-365.0
2020-12-26,230.0
2020-12-27,-229.0
2020-12-28,179.0
2020-12-29,541.0
2020-12-30,-51.0
2020-12-31,-250.0
2021-01-01,-353.0
2021-01-02,421.0
2021-01-03,-423.0
2021-01-04,86.0
2021-01-05,563.0
2021-01-06,-134.0
2021-01-07,74.0
2021-01-08,-214.0
2021-01-09,-95.0
2021-01-10,-384.0
2021-01-11,169.0
2021-01-12,382.0
2021-01-13,-187.0
2021-01-14,52.0
2021-01-15,-5.0
2021-01-16,32.0
2021-01-17,-464.0
2021-01-18,86.0
2021-01-19,69.0
2021-01-20,390.0
2021-01-21,-52.0
2021-01-22,-248.0
2021-01-23,164.0
2021-01-24,-457.0
2021-01-25,95.0
2021-01-26,334.0
2021-01-27,-113.0
2021-01-28,-5.0
2021-01-29,-38.0
2021-01-30,18.0
2021-01-31,-74.0
2021-02-01,-198.0
2021-02-02,444.0
2021-02-03,-89.0
2021-02-04,0.0
2021-02-05,60.0
2021-02-06,-131.0
2021-02-07,-291.0
2021-02-08,121.0
2021-02-09,84.0
2021-02-10,62.0
2021-02-11,798.0
2021-02-12,0.0
2021-02-13,232.0
2021-02-14,-1370.0
2021-02-15,94.0
2021-02-16,54.0
2021-02-17,124.0
2021-02-18,160.0
2021-02-19,-74.0
2021-02-20,-198.0
2021-02-21,-86.0
2021-02-22,65.0
2021-02-23,162.0
2021-02-24,-63.0
2021-02-25,6.0
2021-02-26,-74.0
2021-02-27,-9.0
2021-02-28,-132.0
2021-03-01,16.0
2021-03-02,59.0
2021-03-03,164.0
2021-03-04,-162.0
2021-03-05,727.0
2021-03-06,-740.0
2021-03-07,-135.0
2021-03-08,-8.0
2021-03-09,482.0
2021-03-10,-355.0
